tweet_id,label
1.32079e+18,fake
1.3193e+18,fake
1.34652e+18,fake
1.37409e+18,fake
1.37718e+18,real
1.30557e+18,real
1.3199e+18,real
1.37358e+18,real
1.24594e+18,real
1.32624e+18,fake
1.37309e+18,fake
1.25448e+18,real
1.34464e+18,fake
1.36451e+18,real
1.31523e+18,real
1.31533e+18,fake
1.24665e+18,real
1.33845e+18,fake
1.32032e+18,real
1.30068e+18,real
1.27434e+18,real
1.33698e+18,real
1.37394e+18,real
1.33878e+18,fake
1.32865e+18,real
1.36598e+18,fake
1.36587e+18,fake
1.31431e+18,real
1.34546e+18,fake
1.34101e+18,real
1.3619e+18,real
1.35438e+18,real
1.36273e+18,fake
1.31855e+18,fake
1.32876e+18,fake
1.24603e+18,real
1.34396e+18,real
1.31595e+18,fake
1.36607e+18,fake
1.31681e+18,fake
1.33015e+18,fake
1.37503e+18,fake
1.34634e+18,fake
1.36054e+18,real
1.37516e+18,fake
1.33223e+18,fake
1.27858e+18,real
1.35535e+18,fake
1.31706e+18,fake
1.36707e+18,fake
1.30663e+18,real
1.36643e+18,fake
1.32003e+18,fake
1.35888e+18,fake
1.31789e+18,real
1.34931e+18,real
1.35069e+18,fake
1.37214e+18,real
1.28732e+18,real
1.31417e+18,fake
1.37111e+18,fake
1.32579e+18,fake
1.31778e+18,fake
1.31841e+18,fake
1.29747e+18,real
1.31738e+18,fake
1.35086e+18,fake
1.35546e+18,real
1.37556e+18,fake
1.2942e+18,real
1.33078e+18,fake
1.36426e+18,fake
1.34529e+18,real
1.27186e+18,fake
1.32007e+18,fake
1.36987e+18,fake
1.32068e+18,real
1.33783e+18,fake
1.33034e+18,fake
1.30435e+18,real
1.28552e+18,real
1.24036e+18,real
1.37571e+18,real
1.3326e+18,real
1.34524e+18,fake
1.33114e+18,fake
1.3636e+18,fake
1.37138e+18,fake
1.3199e+18,real
1.3417e+18,real
1.33167e+18,fake
1.28295e+18,fake
1.3163e+18,real
1.33185e+18,fake
1.35615e+18,real
1.3406e+18,fake
1.34567e+18,real
1.23837e+18,fake
1.32868e+18,real
1.35652e+18,real
1.28041e+18,real
1.33261e+18,fake
1.31133e+18,fake
1.33078e+18,real
1.28117e+18,real
1.33045e+18,fake
1.30035e+18,real
1.3414e+18,real
1.35887e+18,fake
1.35538e+18,fake
1.36455e+18,fake
1.32786e+18,fake
1.32283e+18,fake
1.35873e+18,real
1.32168e+18,fake
1.36714e+18,fake
1.26708e+18,real
1.32433e+18,fake
1.36935e+18,fake
1.34164e+18,real
1.34346e+18,real
1.29815e+18,real
1.32839e+18,fake
1.36207e+18,fake
1.30579e+18,real
1.3696e+18,real
1.35036e+18,fake
1.36639e+18,fake
1.35764e+18,real
1.25221e+18,real
1.31346e+18,fake
1.37151e+18,fake
1.31418e+18,fake
1.35154e+18,fake
1.32281e+18,real
1.36775e+18,real
1.25885e+18,real
1.34563e+18,real
1.30078e+18,real
1.35143e+18,fake
1.32255e+18,fake
1.37538e+18,real
1.33238e+18,fake
1.36281e+18,real
1.37144e+18,fake
1.32546e+18,fake
1.36361e+18,fake
1.32732e+18,real
1.32442e+18,fake
1.30937e+18,fake
1.37435e+18,real
1.36849e+18,fake
1.31411e+18,real
1.36864e+18,fake
1.33662e+18,real
1.36808e+18,real
1.24651e+18,real
1.31263e+18,real
1.33159e+18,real
1.32076e+18,fake
1.31667e+18,fake
1.31705e+18,real
1.37578e+18,real
1.24389e+18,fake
1.32405e+18,fake
1.29706e+18,real
1.3123e+18,real
1.23927e+18,real
1.29214e+18,fake
1.33148e+18,fake
1.31335e+18,real
1.31447e+18,real
1.31301e+18,real
1.3275e+18,fake
1.37511e+18,real
1.31666e+18,fake
1.25402e+18,real
1.31594e+18,fake
1.32988e+18,real
1.3588e+18,fake
1.36962e+18,real
1.3108e+18,real
1.24523e+18,real
1.31498e+18,fake
1.36199e+18,real
1.35611e+18,fake
1.30508e+18,real
1.33907e+18,fake
1.36381e+18,real
1.37113e+18,fake
1.34147e+18,real
1.32685e+18,real
1.36706e+18,fake
1.35831e+18,real
1.33303e+18,fake
1.309e+18,real
1.35503e+18,fake
1.29356e+18,real
1.31235e+18,real
1.24141e+18,real
1.24968e+18,real
1.33018e+18,real
1.34786e+18,real
1.32868e+18,real
1.28039e+18,fake
1.32547e+18,fake
1.34718e+18,fake
1.37787e+18,real
1.29852e+18,real
1.34822e+18,real
1.34162e+18,real
1.24238e+18,fake
1.34017e+18,fake
1.36311e+18,real
1.34941e+18,real
1.24269e+18,real
1.3543e+18,real
1.33952e+18,real
1.34669e+18,fake
1.37616e+18,fake
1.31995e+18,real
1.33803e+18,real
1.34634e+18,fake
1.34562e+18,real
1.3457e+18,fake
1.36612e+18,real
1.36536e+18,real
1.37477e+18,fake
1.36313e+18,real
1.33075e+18,real
1.33949e+18,real
1.31874e+18,fake
1.375e+18,fake
1.37064e+18,fake
1.29421e+18,real
1.37259e+18,fake
1.34532e+18,real
1.35305e+18,real
1.33517e+18,real
1.33197e+18,real
1.24674e+18,real
1.3377e+18,real
1.35401e+18,real
1.32333e+18,fake
1.34067e+18,fake
1.34641e+18,real
1.2895e+18,real
1.34895e+18,real
1.36052e+18,fake
1.24891e+18,real
1.37149e+18,real
1.35511e+18,fake
1.34423e+18,real
1.32008e+18,fake
1.28583e+18,real
1.31814e+18,real
1.23926e+18,real
1.35437e+18,real
1.31772e+18,real
1.28481e+18,fake
1.31995e+18,real
1.29065e+18,fake
1.33282e+18,fake
1.30178e+18,real
1.36239e+18,fake
1.33126e+18,real
1.25287e+18,real
1.34783e+18,real
1.32517e+18,fake
1.36776e+18,fake
1.33022e+18,fake
1.3033e+18,real
1.34969e+18,fake
1.36793e+18,fake
1.35503e+18,fake
1.31597e+18,real
1.36992e+18,real
1.33119e+18,real
1.36778e+18,real
1.32976e+18,fake
1.23942e+18,real
1.32544e+18,fake
1.36242e+18,real
1.29615e+18,real
1.36753e+18,real
1.35618e+18,real
1.299e+18,real
1.3675e+18,real
1.3193e+18,real
1.33553e+18,real
1.33621e+18,real
1.35179e+18,fake
1.31993e+18,real
1.23806e+18,real
1.29786e+18,fake
1.31015e+18,real
1.32015e+18,fake
1.36697e+18,fake
1.33314e+18,fake
1.36924e+18,real
1.36673e+18,fake
1.24652e+18,real
1.34235e+18,real
1.29641e+18,real
1.3685e+18,real
1.3594e+18,real
1.33987e+18,fake
1.35803e+18,real
1.31904e+18,fake
1.35939e+18,real
1.33452e+18,fake
1.31355e+18,fake
1.35888e+18,fake
1.32318e+18,fake
1.32898e+18,fake
1.34423e+18,real
1.23984e+18,real
1.36734e+18,fake
1.35801e+18,fake
1.28746e+18,real
1.34675e+18,fake
1.31563e+18,real
1.36214e+18,fake
1.36151e+18,fake
1.32043e+18,fake
1.31934e+18,real
1.3341e+18,fake
1.31778e+18,fake
1.32947e+18,fake
1.33456e+18,real
1.33129e+18,fake
1.30218e+18,real
1.32649e+18,fake
1.24183e+18,real
1.29682e+18,fake
1.34427e+18,fake
1.36937e+18,fake
1.36847e+18,fake
1.31359e+18,fake
1.32273e+18,fake
1.33234e+18,fake
1.35124e+18,fake
1.33801e+18,real
1.35707e+18,real
1.35953e+18,fake
1.31561e+18,real
1.3026e+18,fake
1.3301e+18,real
1.29741e+18,real
1.30362e+18,real
1.35959e+18,real
1.35632e+18,fake
1.33486e+18,fake
1.34131e+18,real
1.23947e+18,real
1.31789e+18,fake
1.30356e+18,real
1.3234e+18,fake
1.36735e+18,fake
1.28484e+18,fake
1.34535e+18,real
1.35158e+18,fake
1.32757e+18,real
1.23893e+18,real
1.3366e+18,real
1.32104e+18,fake
1.24087e+18,fake
1.3527e+18,fake
1.36489e+18,real
1.348e+18,real
1.32864e+18,fake
1.3224e+18,real
1.33022e+18,fake
1.31966e+18,fake
1.32499e+18,fake
1.37665e+18,real
1.30609e+18,real
1.35632e+18,fake
1.35173e+18,fake
1.33515e+18,fake
1.30799e+18,real
1.34144e+18,real
1.23853e+18,real
1.32868e+18,fake
1.37912e+18,real
1.33969e+18,fake
1.24269e+18,real
1.36816e+18,fake
1.31354e+18,fake
1.3308e+18,real
1.35664e+18,fake
1.29746e+18,real
1.35503e+18,fake
1.32029e+18,real
1.25222e+18,real
1.24378e+18,real
1.32442e+18,fake
1.31964e+18,fake
1.34792e+18,fake
1.30648e+18,real
1.33185e+18,fake
1.30306e+18,real
1.29348e+18,real
1.34307e+18,fake
1.32325e+18,real
1.24719e+18,fake
1.36409e+18,real
1.37907e+18,real
1.31671e+18,real
1.24032e+18,real
1.30608e+18,real
1.35502e+18,fake
1.34286e+18,fake
1.37096e+18,fake
1.31884e+18,real
1.33993e+18,fake
1.29341e+18,fake
1.35857e+18,fake
1.35658e+18,real
1.34343e+18,real
1.31988e+18,real
1.32003e+18,fake
1.26103e+18,real
1.23847e+18,fake
1.34925e+18,real
1.30737e+18,fake
1.30399e+18,real
1.32856e+18,real
1.36525e+18,fake
1.24635e+18,real
1.37096e+18,fake
1.37105e+18,real
1.34162e+18,fake
1.36992e+18,real
1.2775e+18,real
1.29921e+18,real
1.31132e+18,real
1.36745e+18,fake
1.33262e+18,fake
1.33914e+18,fake
1.36086e+18,real
1.31198e+18,real
1.33193e+18,real
1.33698e+18,real
1.2384e+18,real
1.32108e+18,real
1.36706e+18,fake
1.28649e+18,fake
1.31821e+18,fake
1.33807e+18,fake
1.28113e+18,real
1.34635e+18,real
1.29847e+18,real
1.32643e+18,real
1.34565e+18,real
1.37031e+18,real
1.30721e+18,real
1.33802e+18,fake
1.34363e+18,real
1.36517e+18,fake
1.37589e+18,fake
1.36732e+18,fake
1.3177e+18,real
1.25034e+18,real
1.332e+18,real
1.3638e+18,fake
1.30656e+18,real
1.34569e+18,fake
1.2935e+18,real
1.31713e+18,fake
1.36992e+18,real
1.34634e+18,fake
1.32463e+18,real
1.25356e+18,fake
1.34524e+18,fake
1.33034e+18,fake
1.35653e+18,fake
1.29711e+18,real
1.34706e+18,fake
1.36593e+18,fake
1.25399e+18,real
1.34613e+18,fake
1.34348e+18,fake
1.37466e+18,real
1.36309e+18,real
1.29056e+18,real
1.37045e+18,fake
1.31964e+18,fake
1.35833e+18,real
1.3258e+18,fake
1.31042e+18,fake
1.3214e+18,real
1.3717e+18,real
1.3272e+18,real
1.3112e+18,real
1.32825e+18,fake
1.31265e+18,real
1.36204e+18,fake
1.34675e+18,fake
1.33005e+18,real
1.31357e+18,fake
1.34145e+18,fake
1.34497e+18,real
1.34307e+18,fake
1.29423e+18,fake
1.31049e+18,real
1.33119e+18,fake
1.30397e+18,fake
1.35547e+18,real
1.32322e+18,fake
1.33155e+18,fake
1.37863e+18,real
1.33403e+18,fake
1.36498e+18,fake
1.32766e+18,fake
1.34751e+18,fake
1.3342e+18,fake
1.31551e+18,real
1.32933e+18,real
1.28908e+18,real
1.31918e+18,real
1.36562e+18,fake
1.31779e+18,fake
1.27565e+18,fake
1.36658e+18,fake
1.33887e+18,real
1.32074e+18,real
1.34073e+18,fake
1.24309e+18,real
1.34908e+18,real
1.35547e+18,real
1.35217e+18,fake
1.3341e+18,fake
1.33342e+18,real
1.35903e+18,real
1.35087e+18,fake
1.28494e+18,real
1.36214e+18,fake
1.24963e+18,real
1.36842e+18,real
1.3562e+18,fake
1.24634e+18,real
1.35223e+18,real
1.37008e+18,fake
1.36286e+18,real
1.36961e+18,fake
1.35072e+18,fake
1.35079e+18,fake
1.35706e+18,real
1.36312e+18,real
1.32576e+18,real
1.30109e+18,real
1.34274e+18,real
1.33009e+18,fake
1.23831e+18,fake
1.34351e+18,real
1.36536e+18,fake
1.32003e+18,fake
1.31533e+18,fake
1.32406e+18,fake
1.32517e+18,fake
1.37662e+18,fake
1.24356e+18,real
1.36121e+18,fake
1.32371e+18,fake
1.34669e+18,fake
1.32749e+18,fake
1.33259e+18,real
1.33495e+18,fake
1.33441e+18,fake
1.33515e+18,fake
1.324e+18,fake
1.34403e+18,real
1.34439e+18,real
1.32658e+18,real
1.35177e+18,real
1.37363e+18,real
1.3733e+18,real
1.32552e+18,fake
1.32172e+18,real
1.32576e+18,real
1.31551e+18,fake
1.24959e+18,real
1.33152e+18,fake
1.34571e+18,fake
1.32757e+18,real
1.36423e+18,fake
1.32677e+18,fake
1.30037e+18,real
1.28805e+18,real
1.36562e+18,real
1.32213e+18,real
1.34677e+18,real
1.23869e+18,fake
1.35263e+18,fake
1.35503e+18,fake
1.35598e+18,fake
1.34511e+18,fake
1.35572e+18,fake
1.26026e+18,real
1.37226e+18,fake
1.32574e+18,real
1.2797e+18,real
1.31741e+18,real
1.34812e+18,fake
1.33486e+18,fake
1.37551e+18,fake
1.33054e+18,fake
1.31999e+18,fake
1.32246e+18,real
1.35632e+18,fake
1.32314e+18,fake
1.29928e+18,real
1.32568e+18,fake
1.32646e+18,fake
1.32605e+18,real
1.34525e+18,fake
1.36381e+18,real
1.32584e+18,real
1.31996e+18,real
1.34671e+18,real
1.31846e+18,real
1.36773e+18,real
1.27984e+18,fake
1.28049e+18,real
1.32115e+18,fake
1.36674e+18,fake
1.31532e+18,fake
1.33948e+18,fake
1.34221e+18,fake
1.30521e+18,real
1.25257e+18,fake
1.32828e+18,real
1.32029e+18,fake
1.31758e+18,fake
1.31241e+18,fake
1.3334e+18,fake
1.30184e+18,real
1.35155e+18,fake
1.31441e+18,fake
1.37869e+18,real
1.31588e+18,real
1.33157e+18,fake
1.3225e+18,fake
1.34597e+18,fake
1.34343e+18,fake
1.35323e+18,real
1.32104e+18,fake
1.35762e+18,real
1.33198e+18,real
1.3772e+18,fake
1.24977e+18,real
1.32859e+18,real
1.31089e+18,real
1.32834e+18,real
1.33677e+18,real
1.36017e+18,real
1.36825e+18,real
,fake
1.34634e+18,fake
1.32283e+18,fake
1.32577e+18,fake
1.31644e+18,fake
1.32318e+18,fake
1.3333e+18,real
1.36901e+18,fake
1.35725e+18,real
1.36806e+18,real
1.33264e+18,real
1.34573e+18,fake
1.36521e+18,fake
1.34094e+18,real
1.35837e+18,real
1.26341e+18,real
1.32225e+18,fake
1.32752e+18,real
1.36609e+18,fake
1.35909e+18,real
1.32432e+18,fake
1.36844e+18,real
1.29648e+18,fake
1.32138e+18,fake
1.34307e+18,fake
1.36373e+18,real
1.31931e+18,fake
1.27008e+18,real
1.35769e+18,fake
1.33817e+18,real
1.31897e+18,real
1.32827e+18,fake
1.33808e+18,real
1.35285e+18,fake
1.24024e+18,fake
1.34143e+18,fake
1.35558e+18,fake
1.36336e+18,fake
1.36122e+18,real
1.31822e+18,real
1.32855e+18,fake
1.36722e+18,fake
1.31601e+18,real
1.32895e+18,fake
1.34317e+18,real
1.35773e+18,fake
1.34942e+18,real
1.34967e+18,real
1.32477e+18,fake
1.33589e+18,real
1.33708e+18,fake
1.32841e+18,real
1.33916e+18,real
1.31647e+18,real
1.29785e+18,fake
1.30617e+18,real
1.29856e+18,real
1.25326e+18,real
1.33514e+18,real
1.34141e+18,fake
1.36847e+18,fake
1.32857e+18,real
1.35293e+18,real
1.32876e+18,fake
1.33554e+18,fake
1.34422e+18,fake
1.32637e+18,fake
1.28868e+18,fake
1.35146e+18,fake
1.36901e+18,real
1.3523e+18,real
1.35551e+18,fake
1.34962e+18,fake
1.32226e+18,fake
1.31921e+18,real
1.30445e+18,real
1.24241e+18,real
1.33133e+18,real
1.2384e+18,fake
1.37502e+18,real
1.31044e+18,real
1.32547e+18,fake
1.35623e+18,fake
1.36557e+18,real
1.31441e+18,fake
1.33273e+18,real
1.33406e+18,fake
1.30849e+18,real
1.30571e+18,real
1.33001e+18,fake
1.35531e+18,fake
1.35762e+18,fake
1.35232e+18,fake
1.23924e+18,real
1.33012e+18,real
1.28289e+18,real
1.24651e+18,real
1.33365e+18,real
1.31916e+18,fake
1.37551e+18,fake
1.3563e+18,fake
1.3208e+18,fake
1.35002e+18,fake
1.33548e+18,real
1.31999e+18,fake
1.33511e+18,real
1.23928e+18,real
1.28509e+18,real
1.34351e+18,real
1.34496e+18,real
1.24323e+18,real
1.37011e+18,real
1.32334e+18,fake
1.37228e+18,fake
1.31307e+18,real
1.31283e+18,real
1.3726e+18,fake
1.32175e+18,fake
1.333e+18,fake
1.34909e+18,fake
1.35843e+18,real
1.33083e+18,fake
1.35843e+18,real
1.24239e+18,real
1.35076e+18,real
1.36632e+18,real
1.24275e+18,real
1.34306e+18,real
1.32748e+18,fake
1.31426e+18,real
1.31004e+18,fake
1.34418e+18,fake
1.34061e+18,real
1.30803e+18,real
1.32733e+18,fake
1.32291e+18,fake
1.36706e+18,fake
1.30764e+18,real
1.28113e+18,real
1.36659e+18,fake
1.36829e+18,real
1.25533e+18,fake
1.35003e+18,real
1.31094e+18,real
1.31149e+18,fake
1.35251e+18,fake
1.34308e+18,fake
1.3683e+18,fake
1.32792e+18,real
1.28673e+18,real
1.36599e+18,fake
1.30156e+18,real
1.25307e+18,fake
1.30327e+18,real
1.32579e+18,fake
1.33948e+18,fake
1.28908e+18,real
1.31532e+18,fake
1.34752e+18,real
1.30973e+18,real
1.28877e+18,real
1.33734e+18,real
1.35282e+18,fake
1.36498e+18,real
1.33081e+18,fake
1.37005e+18,fake
1.3363e+18,real
1.31741e+18,real
1.35909e+18,real
1.32826e+18,fake
1.33787e+18,fake
1.31711e+18,fake
1.24125e+18,real
1.35264e+18,fake
1.36268e+18,real
1.29892e+18,real
1.3523e+18,fake
1.24856e+18,real
1.32648e+18,fake
1.28772e+18,real
1.35728e+18,real
1.33448e+18,real
1.34385e+18,fake
1.32797e+18,real
1.34206e+18,real
1.35621e+18,real
1.37064e+18,real
1.34097e+18,real
1.23803e+18,real
1.34649e+18,fake
1.35297e+18,fake
1.33153e+18,real
1.35479e+18,fake
1.33629e+18,fake
1.2945e+18,real
1.32403e+18,fake
1.35724e+18,real
1.31661e+18,real
1.32579e+18,real
1.31427e+18,real
1.34527e+18,fake
1.32796e+18,fake
1.34613e+18,fake
1.34829e+18,fake
1.35613e+18,real
1.35699e+18,fake
1.31893e+18,fake
1.358e+18,real
1.33823e+18,fake
1.31286e+18,fake
1.33122e+18,fake
1.36056e+18,fake
1.32544e+18,fake
1.31551e+18,fake
1.35181e+18,real
1.28634e+18,fake
1.35253e+18,fake
1.35912e+18,fake
1.34105e+18,fake
1.35612e+18,real
1.32901e+18,real
1.32545e+18,fake
1.35987e+18,fake
1.31705e+18,real
1.32194e+18,fake
1.35041e+18,fake
1.35743e+18,real
1.36749e+18,fake
1.35553e+18,fake
1.34785e+18,fake
1.32805e+18,fake
1.24075e+18,real
1.24493e+18,real
1.34199e+18,real
1.3406e+18,fake
1.32751e+18,fake
1.30408e+18,real
1.35372e+18,fake
1.37142e+18,real
1.31747e+18,real
1.25761e+18,real
1.29306e+18,fake
1.36426e+18,fake
1.33164e+18,fake
1.36052e+18,fake
1.25684e+18,real
1.34054e+18,fake
1.36173e+18,fake
1.37191e+18,fake
1.3471e+18,fake
1.31346e+18,fake
1.31454e+18,real
1.34672e+18,fake
1.34209e+18,real
1.36706e+18,fake
1.28094e+18,real
1.2938e+18,real
1.37177e+18,real
1.2739e+18,real
1.37574e+18,real
1.35647e+18,fake
1.30982e+18,real
1.31066e+18,real
1.32546e+18,fake
1.29459e+18,real
1.33622e+18,real
1.3272e+18,real
1.34383e+18,real
1.34869e+18,real
1.32914e+18,fake
1.32794e+18,real
1.37574e+18,real
1.35474e+18,real
1.36538e+18,fake
1.3344e+18,real
1.31442e+18,fake
1.33712e+18,fake
1.3179e+18,fake
1.37572e+18,real
1.36527e+18,fake
1.3717e+18,real
1.33775e+18,real
1.35293e+18,real
1.31498e+18,fake
1.34177e+18,real
1.29828e+18,fake
1.36671e+18,real
1.3672e+18,fake
1.32357e+18,fake
1.36531e+18,real
1.32177e+18,real
1.31782e+18,real
1.3692e+18,fake
1.32904e+18,fake
1.23925e+18,real
1.36628e+18,real
1.34564e+18,real
1.35231e+18,fake
1.26306e+18,real
1.31643e+18,fake
1.25409e+18,real
1.36538e+18,fake
1.33336e+18,fake
1.24849e+18,fake
1.32166e+18,fake
1.34649e+18,fake
1.3539e+18,fake
1.28697e+18,real
1.25435e+18,real
1.34602e+18,fake
1.36667e+18,real
1.34705e+18,fake
1.34131e+18,real
1.36371e+18,real
1.34649e+18,fake
1.33023e+18,fake
1.23941e+18,real
1.32139e+18,fake
1.33242e+18,fake
1.31304e+18,real
1.33305e+18,real
1.35068e+18,real
1.3284e+18,fake
1.31359e+18,fake
1.26237e+18,real
1.24992e+18,real
1.31751e+18,real
1.37173e+18,real
1.34088e+18,real
1.30182e+18,real
1.25797e+18,real
1.29113e+18,fake
1.24033e+18,real
1.33513e+18,real
1.32827e+18,fake
1.37715e+18,real
1.32032e+18,real
1.28836e+18,fake
1.30911e+18,real
1.30285e+18,real
1.31844e+18,real
1.24848e+18,real
1.36379e+18,fake
1.32905e+18,fake
1.3105e+18,real
1.32324e+18,real
1.36996e+18,real
1.31343e+18,real
1.31738e+18,fake
1.31134e+18,real
1.34668e+18,fake
1.31346e+18,fake
1.33009e+18,fake
1.24573e+18,real
1.35476e+18,fake
1.32393e+18,fake
1.32576e+18,fake
1.35069e+18,fake
1.3723e+18,fake
1.36167e+18,fake
1.26812e+18,real
1.32296e+18,real
1.35155e+18,fake
1.36848e+18,fake
1.36165e+18,real
1.35412e+18,fake
1.35291e+18,real
1.33292e+18,real
1.3258e+18,fake
1.32688e+18,fake
1.34055e+18,real
1.36707e+18,fake
1.24382e+18,fake
1.3312e+18,fake
1.24618e+18,real
1.26051e+18,real
1.36177e+18,fake
1.34526e+18,fake
1.33329e+18,fake
1.33711e+18,fake
1.28345e+18,real
1.34531e+18,fake
1.32327e+18,fake
1.32948e+18,fake
1.3188e+18,real
1.36561e+18,real
1.31261e+18,fake
1.32657e+18,fake
1.24171e+18,real
1.31744e+18,fake
1.36603e+18,fake
1.24639e+18,real
1.31561e+18,real
1.34945e+18,real
1.33125e+18,real
1.36154e+18,real
1.3096e+18,fake
1.3156e+18,fake
1.31552e+18,real
1.31929e+18,fake
1.31946e+18,real
1.30464e+18,real
1.30106e+18,real
1.24819e+18,real
1.30984e+18,real
1.27754e+18,real
1.26342e+18,real
1.35086e+18,fake
1.35038e+18,real
1.35771e+18,real
1.30002e+18,real
1.35285e+18,real
1.36742e+18,real
1.36629e+18,fake
1.33968e+18,fake
1.37334e+18,real
1.34141e+18,real
1.2849e+18,fake
1.34936e+18,fake
1.3583e+18,real
1.32986e+18,fake
1.3116e+18,real
1.29461e+18,real
1.30993e+18,fake
1.36659e+18,fake
1.36847e+18,fake
1.37613e+18,fake
1.27212e+18,real
1.34526e+18,fake
1.33228e+18,real
1.33073e+18,real
1.33227e+18,real
1.3316e+18,fake
1.36954e+18,real
1.32769e+18,fake
1.29706e+18,fake
1.36952e+18,fake
1.3254e+18,fake
1.32357e+18,fake
1.36457e+18,real
1.31353e+18,fake
1.33045e+18,fake
1.36706e+18,fake
1.24059e+18,real
1.31937e+18,fake
1.29597e+18,real
1.32831e+18,fake
1.35922e+18,real
1.33517e+18,fake
1.33662e+18,real
1.33799e+18,fake
1.36267e+18,fake
1.32442e+18,fake
1.31739e+18,fake
1.315e+18,fake
1.34646e+18,fake
1.32356e+18,fake
1.32793e+18,fake
1.31682e+18,fake
1.35987e+18,fake
1.32013e+18,fake
1.25335e+18,real
1.33169e+18,fake
1.34858e+18,real
1.29779e+18,real
1.33992e+18,fake
1.37037e+18,real
1.34546e+18,fake
1.32972e+18,fake
1.32749e+18,fake
1.36121e+18,fake
1.33047e+18,real
1.31066e+18,real
1.36105e+18,fake
1.29708e+18,real
1.363e+18,real
1.32649e+18,fake
1.33952e+18,real
1.24316e+18,real
1.36538e+18,fake
1.31556e+18,real
1.23799e+18,fake
1.34232e+18,fake
1.2953e+18,real
1.35479e+18,fake
1.37395e+18,fake
1.35766e+18,fake
1.35184e+18,real
1.33046e+18,real
1.33669e+18,fake
1.30148e+18,fake
1.32577e+18,real
1.3628e+18,fake
1.33191e+18,real
1.35367e+18,real
1.37319e+18,fake
1.36372e+18,fake
1.32823e+18,fake
1.36607e+18,fake
1.36276e+18,fake
1.31012e+18,real
1.36195e+18,fake
1.33389e+18,real
1.32462e+18,fake
1.3072e+18,real
1.33119e+18,real
1.33952e+18,fake
1.33877e+18,fake
1.32003e+18,fake
1.2989e+18,fake
1.36733e+18,fake
1.28488e+18,real
1.32539e+18,real
1.33155e+18,real
1.32685e+18,fake
1.31311e+18,real
1.34641e+18,fake
1.3388e+18,real
1.34633e+18,fake
1.32684e+18,real
1.35073e+18,real
1.31162e+18,real
1.35453e+18,real
1.36898e+18,fake
1.35396e+18,fake
1.37681e+18,real
1.3196e+18,fake
1.31863e+18,real
1.29566e+18,real
1.32999e+18,fake
1.35038e+18,real
1.31379e+18,real
1.35251e+18,fake
1.3664e+18,real
1.31502e+18,real
1.36846e+18,fake
1.31412e+18,real
1.24316e+18,real
1.36452e+18,fake
1.34604e+18,real
1.35325e+18,real
1.3465e+18,fake
1.30659e+18,real
1.37325e+18,real
1.37575e+18,fake
1.33439e+18,real
1.33621e+18,real
1.31226e+18,fake
1.30398e+18,real
1.31779e+18,fake
1.33381e+18,real
1.32071e+18,real
1.37901e+18,real
1.3712e+18,fake
1.31895e+18,fake
1.33725e+18,fake
1.36864e+18,fake
1.32748e+18,fake
1.31677e+18,real
1.33078e+18,fake
1.37562e+18,fake
1.34889e+18,fake
1.35251e+18,fake
1.31358e+18,fake
1.33953e+18,real
1.32771e+18,fake
1.34614e+18,fake
1.35468e+18,fake
1.35613e+18,fake
1.31923e+18,real
1.35792e+18,fake
1.32761e+18,fake
1.37503e+18,fake
1.35158e+18,fake
1.24673e+18,fake
1.35253e+18,fake
1.25073e+18,real
1.32864e+18,real
1.34921e+18,fake
1.32358e+18,real
1.35257e+18,real
1.36998e+18,real
1.35941e+18,real
1.32046e+18,fake
1.32103e+18,real
1.34614e+18,fake
1.31945e+18,fake
1.30544e+18,real
1.32648e+18,real
1.31946e+18,real
1.35356e+18,fake
1.31818e+18,real
1.32179e+18,real
1.36596e+18,real
1.34236e+18,fake
1.32273e+18,fake
1.26207e+18,real
1.32027e+18,fake
1.36277e+18,fake
1.36139e+18,real
1.32038e+18,fake
1.35468e+18,real
1.35414e+18,fake
1.32503e+18,real
1.36416e+18,real
1.32096e+18,real
1.36703e+18,fake
1.36215e+18,fake
1.33091e+18,fake
1.31996e+18,fake
1.33517e+18,real
1.31384e+18,fake
1.26406e+18,fake
1.31469e+18,fake
1.34641e+18,fake
1.36848e+18,fake
1.32326e+18,fake
1.36784e+18,fake
1.31706e+18,fake
1.31242e+18,fake
1.34932e+18,fake
1.36629e+18,fake
1.36647e+18,fake
1.24097e+18,real
1.29348e+18,real
1.32831e+18,fake
1.35284e+18,real
1.31441e+18,fake
1.3375e+18,fake
1.32047e+18,real
1.26061e+18,fake
1.36861e+18,fake
1.31053e+18,real
1.36402e+18,fake
1.36849e+18,fake
1.31524e+18,real
1.33674e+18,fake
1.33119e+18,fake
1.34969e+18,fake
1.3326e+18,real
1.31354e+18,fake
1.23888e+18,real
1.35905e+18,real
1.32284e+18,fake
1.34066e+18,fake
1.32206e+18,fake
1.27431e+18,real
1.24203e+18,real
1.3699e+18,fake
1.34284e+18,fake
1.32373e+18,fake
1.30653e+18,real
1.23857e+18,real
1.30543e+18,real
1.35124e+18,fake
1.3193e+18,fake
1.33658e+18,real
1.31844e+18,real
1.35986e+18,fake
1.32334e+18,fake
1.31524e+18,fake
1.23951e+18,real
1.34135e+18,real
1.32754e+18,fake
1.32583e+18,fake
1.32228e+18,real
1.32292e+18,real
1.33749e+18,fake
1.35365e+18,real
1.37551e+18,fake
1.24232e+18,fake
1.37588e+18,fake
1.30907e+18,real
1.3286e+18,fake
1.29783e+18,real
