urls,photos,video,Label,text_length,tweet_hash
0,0,1.0,1,16.0,0dda080306710149dd28bb9ce397e8bed78c7395a8938bc60f47dd55ce58d89e
0,0,0.0,0,19.0,a73316740844f18280f99076cdf9cbeef0202dd9f7ad1f5de239ceaf944a852c
1,0,0.0,1,20.0,76a4945674c45a093288335b8d988efa5afb43db7ea32717ffdc5b5b8ab866b1
0,0,0.0,0,32.0,37552fec973bf68b6e2bac19ae2d86d8cac86e2683184198c35b04d5bdfd2aa5
0,0,1.0,1,42.0,7db948afee14536b97049d9c980f228f760a3214b9b3d184f0f2c3dadf53e62a
0,0,0.0,0,7.0,170edb89b01d76a97e8b18b700b699355c2080da40ac5e4b67207da52b0a13c9
1,0,0.0,1,40.0,2678e8fd999116e4cea106a3ed09899b2be307aa1ee32d070050ec76b817806b
1,1,1.0,1,58.0,6fcc6efdef8555ab43c238a535c1f05ec1480bfbf61b39a0e6b15206210a5f6c
0,0,0.0,0,50.0,f499c4dc2e78590041bd19bed3b2abcd16c98792904fb0b8b8c29ee7bb2a39c4
0,0,0.0,0,23.0,0e1f94df8afc5ec325b9d4e1698811340e68e79b1eb4124c470b7103d8ed83cc
1,0,0.0,1,53.0,700a84a1c9cdb25ea9f0e7e1a45d328b98464d51f5f224df3cbfa78b68ef8ace
1,0,0.0,1,21.0,73010fdaab27c3f45547d1e7b36b45afc38abc6d9e702df16d8cf994334988a0
1,0,0.0,1,51.0,4ca3cdbce4594cf37fe71d6f08a09e8363a34c9705c6010ac69a5442ada4e5f7
0,0,0.0,0,5.0,40007462fcff6da26c3f73e3bf1a1e62ae82cb3d1156142f3e09c124e644a6fb
0,0,0.0,0,54.0,b6211e837ccdd793d781b3dc96c5aee761b0519d413b426746b1d4f35989d012
0,0,1.0,1,34.0,d9f34531a338ccfe7d96d52e66d7f9128e453ea040b1efd550754e2b25397ab5
0,0,0.0,0,28.0,205a09fb867571ca533444d099c42a46be512985c3d006573d832ce0caa2c585
1,0,0.0,1,38.0,8d1b74a51405edde2fd6777cadd354ffdf648bde08a77405f1f83072f14c06bb
0,1,1.0,1,30.0,34d4259e8e8c77106b34f6357781e8c9cc78ffdb877aa6dfadc2f66fdcbf790f
0,1,1.0,0,12.0,85a74387f5ae07912213f4c7a68f9720f63657551d362983a013f637e8a4ed0f
0,1,1.0,1,38.0,2a5bfa57f1d3736707bcf32c1999c82addaebf5409915bc4cf822f64a43739e3
0,1,1.0,1,25.0,b3f1a278e6109cfca953035f227f33d7f1ba46ce9063bf49f70da29ba13bc4bc
1,0,0.0,1,39.0,940d755bede03fa11fd6e4bb061c6a6b8e25fd43c8ee2d4f9b5779aa647f55cb
0,0,0.0,0,45.0,53790c041b4abc3e20cffbbbb8bf458d3c1ebab1f7023aad68740397492deb9c
0,0,0.0,0,10.0,91d5a680673c22d318dfda2f6f7c9d145724d632defd0e0a8f427d3099e6dfcc
0,0,0.0,0,24.0,ddc47d443d211f87836f55588b32f56c46bdc3d7c4a3fe6a98ea7f9bbcf9c0dd
0,0,0.0,0,19.0,625bbd0c17c6709d1e010c39158102b86942ce3afc3463ae8a97e7aa67cf3d06
1,0,0.0,1,18.0,c5387129eac086ef092a877194fb4f35084f18872465524176f0fb3caff84626
0,0,0.0,0,38.0,4b7f6a4105f812e76f5ff3d02195eafc679f85275101fe63d4abfc1459795412
1,0,0.0,1,50.0,96d18ddc7fceda775bc5826a946594f304aa5901f1d1f18c1eb9d508b75569d2
0,0,1.0,1,36.0,1fc2f68c364b5c3834ab5fd62514f695eb9dfce65658afae5825bcf9d650f281
0,0,0.0,1,25.0,d7460b098b6115ded8a89cbde577f0715a40640345cbbaaaeb004992b3522fe4
1,0,0.0,1,46.0,011153e29fcd77a18ca29cf6d1a9b700dd1fd49664a65da15d894cbcac99ee20
0,0,0.0,0,55.0,2ab5797dfc258b036d28564c2281550be1b6f21c46b901734a3a6870951f4ff4
0,0,0.0,0,61.0,015c0584281891b4ea20f73346e4a8050ed208bf6a8d597141060cbbca66c574
0,1,1.0,1,55.0,eda38bbbbdc5026ad2bc43a54033a87de39a6b6be25231a11be5f80cc33d84e2
0,1,1.0,1,16.0,16d97522c131f9e4f7de33d778276981ac8bf974de4269012913c735ea6ef5e3
0,0,0.0,0,25.0,9aa2199f842e21752e96340e836204d2b07fa634e256239351e0efadc38491a7
0,0,0.0,0,16.0,ec9454bd9bef0159860b18c7909812f2c2f563c137f8e44691660bf9eda6f640
0,0,0.0,0,60.0,4bc6fb6884cda803a4d9837f8ebc616c89e52c15c1d95b3fa13abaf9ec759302
0,0,0.0,0,16.0,65dd07f8f33946b96fca54cfed93895b48c98a910b784ce7d48e3bfb10acd665
0,0,1.0,1,28.0,916ba8981f3b681fd7acec667d33155b55cfd70399c60a957246f3f8d24d9d0e
0,1,1.0,1,55.0,6ea678df45131300604d97bba341abd9e2aba091d19a98d2210bbedb09c85eb0
0,0,0.0,1,23.0,364fe1ace4061154fc1c8a1c53b7ede366503430cebacd97b45fcbc6937a2f7e
1,0,0.0,1,53.0,9cd69dc13b894c9471f6eb5b7714d8cb0962d9e6f49db77ef6f3dea69a02bf5d
1,0,0.0,1,12.0,c7487ca4a089e160cdd24cf73733bdc38eb5c9b36695fb02f517b860a1e68822
1,1,1.0,1,51.0,d8f4293d977fca31e12b748c6dacb5296ec88eddf0db434da198764adae54396
0,0,1.0,0,12.0,fd96320443bb8c1bf46760427507cf686c259007e90f7c4327c20c00debb1531
0,0,0.0,0,55.0,f4e9ed7ce9e9e64798939800b39af36eebf15a8145edb73c9c10d53aab594ddf
0,0,0.0,0,4.0,bef637e80cab7224f429ec32e6748aa3774aacc192f439dfa9ea81d47a199e20
1,1,1.0,1,14.0,7691d4657f5f2303f7e08e36295ce8a9fbc6c1eb669bb52904328b0a053eebde
1,0,0.0,1,43.0,30c1b1dc4f5395d716bce2754e6be02e9e9191c861bd33250bc917c0ad87b9c2
0,0,1.0,1,40.0,826790aa46b4c64efe4680408ed5db7f12d20d5bf88c21b12f1cb4b25bcde093
0,0,1.0,1,53.0,788e8dc16ecaf5b22e87df513d94eef920ff4b1351c216587084cffbc2313655
0,0,0.0,1,8.0,70027881c2ce895aff7c84df0b723c398c9d4fe22fa26a28e5b3ef0b8af30d1e
0,0,0.0,1,52.0,a7902db78cc25236c8b99cbd3be495a9c9771670784777c96dd7547c05931982
0,0,0.0,0,55.0,6f32d69ff3c7c9da6c86e1b61c4f1da3ac90884ba62cf61ac6e8fb278e4f2616
0,1,1.0,1,48.0,63ce539952575547066e52f4ee351d16072eb568bdfe398aed42a62ed5a106d1
0,1,1.0,1,30.0,48781becfdd53a80005f03e16a9a7e77fa0c90034a9cf82cacbeec4bc867cbfc
0,0,0.0,0,26.0,3c5ac00c9fe9201590f206709cc9c867f1693b5d2f715d1165a9b4746e0b2516
0,0,0.0,0,58.0,a1e552441774872afde2d599e63c82dbb03abe197b0fd8f28c8686112f55dc3f
0,0,0.0,0,23.0,2cdb65a6e2f0e189525da65d9b6552508138b445055db96f5c137655462629c1
0,0,1.0,1,50.0,7e279273d4a400a7767e965d7178d62603de891415118a6a818582200b1b6948
0,0,0.0,0,58.0,b2d5124e18c2369fe01ba23f8dc67a1a06f9a4896edcd4802f610feecc29582e
0,0,0.0,1,49.0,2f9a5a0051d2226ea73134f282836064a5e28b5d524f7c48c5ff2be2539d9ad2
0,0,0.0,0,10.0,cb7f05a1e30be775f8abbe66705440e3e3738b2dcaf4a8e676980e247e7f11dc
0,1,1.0,1,36.0,561fa3067a4eaad643ef35695ef588105097faec57e813d93ada6d6df810113a
0,0,1.0,1,8.0,87e00573afbe54ad47474c71e1c077753cd66947ac61903f36fa655e0911676f
0,0,0.0,1,24.0,3daf0fe6d65c84bdd655bdf2a6d5ab1e6859e5967425b060a7a46c4b47d448ef
1,0,0.0,1,50.0,78cfa019e1cf8b929ba42599bd78c2e7d0a8ddf6eb5540598635eb75eb96259c
0,0,0.0,0,38.0,ae362a5039d769f8d777e9de2b4a7257a2a96e07c8eddba8c9601a59574fc609
0,0,0.0,0,60.0,d04bea845a72cb51c151dfda24d06538b88e9c69b5eb87d50275d70134f5dd48
0,0,1.0,1,9.0,87f21f1eacefae4ef43703f6c4349530c9d232019fb7991dc4d6a295c6a0da3c
0,0,0.0,0,48.0,096b0f0a991df0c35ddb56f40cd8e5140df3f3fce0f821bb98c1761ddc5ad02c
0,0,0.0,0,12.0,d543d66d0ed2b50451b44ee0a75c0a1cc25c1c610d59e17a85a32b17a630a1a6
0,1,1.0,0,45.0,42ca9f47bd593e8e8aad705b0361724f434200c1ca64848a30eb3eb45dc33d03
0,1,1.0,1,33.0,b409cb2ea3ae3c7cdf5e9abb8b7ae850e4c6e5ef176a4f724bf0e1689dcbce53
1,1,1.0,1,48.0,3745e9fed0db032ad2470ea2a2675e67027b051661bf6f477270b7d86a233415
1,1,1.0,1,12.0,a0d71b4090463d4e12ddcc547b3c5f67fc2790fcfeabcde5a545ce9bd4f080e9
1,0,0.0,1,43.0,5d54cfd88a13acd1acdb48cf01f03077b1bcc9034e86dfeca4f8f65bf93224d7
0,0,0.0,1,51.0,cd1dc160e1544196d4a10e410d59df27b83c4418f2987fc60df35d2fb87c50ea
0,0,1.0,1,24.0,e903dfc45a196d96e75dbb4eb035b4d1cfcbbb5ad0260c21c2fad232088e1af0
0,1,1.0,1,51.0,2f9b967fb2faf0addaa6bcfef7376802e5138134e51a48bb3b55777bc401d3f1
0,0,1.0,1,35.0,13671b2d5605004ee253bf93f0a6afea0650136637241d74608e43ebc2f436e3
0,0,1.0,1,35.0,056370d665f54313bf5aa1f0e745d7161bdde8f2a0fad03c83a5ece76836a2a4
0,0,0.0,0,14.0,ba76ca58b525d9d17e07af830685c2ebf3b2d0ae13b32d4da7285d568745c8ec
0,0,0.0,0,39.0,0d38fb9d53b170f8e03d6feb5566ed61f0cccabd65a0364d30c45f87f1822d02
0,0,0.0,0,56.0,91f2367b6d32f33e81b12cefb6166f1101aad4d5328540110b75e4dfb13d5cec
0,0,1.0,1,37.0,7c56d41ed4f7ca3817a3c8389240fb34ab439d24fa1be0ef2c9fb54307330b84
1,0,0.0,1,19.0,ef4004c2cdc82fbe44667dc1b0f8a0d48ff4d676eea109fee5f40ee9dc8df927
0,0,0.0,1,24.0,304ab1c445d4b39f6a6bb7c593b89d05294fb999c59c09a811d0abc0b2628d5f
0,0,0.0,0,23.0,64f14b505160be2a402ce6a6e076a0dffbe5112c125e6c32654e36d77797b3b7
0,0,1.0,1,31.0,41a0356a573676a510a6766aef5d1c0558c124b55ce4b2a4ec56930125262e86
0,0,0.0,0,54.0,b07a82f4a6ed14323809ad1eed8dc25d5c5d0ed67b6fcd26ce5b3d2c718ebde2
0,0,0.0,1,39.0,966dbeb49009e83414103830df490c3d3e0dee8424ff09c98d378bea21b2db6c
0,0,0.0,1,13.0,31041c401d599c6bfff7df62959e9b51750b6528b53bdcb170faff924084ef12
0,0,0.0,0,24.0,4f69621c73b8f4f40bb83245c08bc30300621c311081df5c77f6e7d669a55ec2
0,0,0.0,0,43.0,0b8f72e8dd2f0dee1aded6fdb2d38255cf312e36cd596754d2aad6b724f426f0
0,0,1.0,1,44.0,8979b763030ebaacee5441f63465fe76754996cfc29a32ade8aee00856dc3d1d
0,0,0.0,0,55.0,9565a5512df5fdfc91b64a1c8854b65d9878b99d2525f7e4d28ea423a96da6ad
0,0,0.0,0,28.0,7d633ae48db970baa62cbfb5c5774f30a1300b3484206b008ab925643db233cb
0,1,1.0,1,45.0,d912af28f8a224dfdedf47782c8b8fd0dc075ae75d82f93847530f9ecb2e0845
0,1,1.0,0,48.0,5cba862258619e87845f8b77b41593f5f99e0913327e826a3bd9d25dea5ab58e
1,1,1.0,1,43.0,ed75bf12cb970fea61e06cd1bfe466ef9895a55e9591c6a88774e42c10fd73a5
1,0,0.0,1,37.0,6623a265bb97130ba1386f74f5a52103a678b161c13ede864930a0f5359b3617
0,0,1.0,1,33.0,49a184a3643ea632470e86e638aa3f19d0e693650b1af45c804172418d7e40e1
0,0,1.0,1,50.0,f1b41e51e9f625fe9af7650c39eac7a1905ca2cc34ae6277ba0a3800222f8769
0,0,0.0,0,58.0,c544426bd5b7c8ada0178dcc09d17bda52158d10f66225bc8a3addd496056350
0,0,0.0,0,52.0,c3eb318f8fbf3d9d2d0ab1598c74dfd07708a9d86116363fa59b8232ef085048
1,1,1.0,1,49.0,3f7425fc2434b9896112a26c3dad1478a8718956e51de0224358f3950860b44c
1,0,0.0,0,15.0,fe2d2d2814ac64db1d4715e0fdf74985f0658b7968c4791f7ee4aae801af32e3
0,0,1.0,1,38.0,adb476d33e89d260bc341f5e8411444f303d9d7e0bf7df125c21958623ae6119
0,0,0.0,1,33.0,d79186e37e34ecfffc05ca4b9524cb233a8dc5976312e372cf0c135e8145795d
0,0,0.0,1,40.0,098b3a91bdcb7aa5d872d80f0aa3a5cb80b71d80030645a9cfdcdcef583f763f
1,0,0.0,1,48.0,d49abedc5de904c68eeb148b7cbb0e3359cff4210590c5771236b12a561fdbf3
0,1,1.0,0,22.0,1a6dcef806401ed74535bdeac01df6556275c788900bfdaa56afdc16a7c4db74
1,0,0.0,1,31.0,68091ad41c802a22f3754936e3b9ccf33c4893eb809e752c23602c4599aa04f6
0,0,0.0,0,55.0,71fb3fefec0ddaad9d1ef744f9a05a5e8dc514408e87ca8c71581cf009b20f20
0,1,1.0,1,37.0,af9e9ae0de2d8d1334755cd841a4cc5587830f7cd27928a9663007171a8f1e40
0,0,0.0,1,14.0,647b3417655754ca34951987840dcb32d050901bb10061cd53b65e3765558d91
0,0,0.0,0,51.0,3f6cdeff949066bda8cbeef48d9b11a980f05d11e7a819b3399b39c32974f550
1,0,0.0,0,16.0,b61a4d4f90b2771d97c6264f6069cd54165854112ede2a3e6b4ec0e5cbf2d4c2
0,0,0.0,0,11.0,45cced052dafd2fa7e61e7e579e6ba73c51ab58f00be56ed490c4053c8bf13b5
0,0,0.0,0,11.0,8e149bdb201ec1f2c7b737d6170cb9a3c69fb7a76d50009438b24507a7720d0a
0,0,0.0,0,32.0,e45bad34c6b68bef28f446fa7c29faf4dddc9c9ac188014d7584f2432058ad79
0,0,0.0,0,48.0,958f7debe785ebd4e4750c4a4a228833d91abbd6fee3264b67057b5399b6a263
0,0,0.0,1,25.0,83520bc4267e4ca4dc0a7065bd890a58de4b5505ec4d31059dc204696bc20451
1,0,1.0,1,44.0,9f53e756297ae1040d9bac191957201abb3f64dc4cc47ac7e1478356501ca40f
0,0,0.0,0,36.0,79cb83be2ff7f484b0a5a79916706bc78a9ccdeecd3c5eb64dc8e2b9ae7e389f
0,1,1.0,1,43.0,d20bab0e6ed456c22abacefcf08f580e2b385b9a8cfdd7207beec3ea122b7512
0,0,0.0,1,44.0,41c4691140406cbfcf9dc0d8f153842299c50a3617a94e35a20d15b758f073be
0,0,0.0,0,6.0,caa3d159a951e85f44e6c93ca182f349723e099cc598a22b38b7f90d2ec2e0cd
1,0,0.0,0,51.0,38eb877a7b4c7533ac7239989bf160481d3ff06f47b8a94b425f346c90b73765
0,0,0.0,0,16.0,8b8f0a532aaa2c3f5f973bb57b1f44d040b9a2da0d62167b7b1882b6a5e308da
0,0,0.0,0,30.0,67079fbfc67076dc8fcc28d177ad8b61edb4088fffdf74d9f5bdc949591c192e
0,0,0.0,0,11.0,2e3cd44715e7aa13f8a1000f59c389fb2bb9c53ab0d24153c2c9a7a09752b387
0,0,1.0,1,40.0,2a53501894317f1186d2e0106d303abb43711e81473e9fcb66acbe2dbab5242f
0,1,1.0,1,33.0,d2e5c9f1d9827db204e7b8bc6ae1ddfba1242f64ac5e8a770d15b695377ba400
0,0,0.0,0,18.0,30b9684c3ac0cc190fdcb3016b416264e7f36157c22b9a3c9a32aa1845948a39
1,0,1.0,0,46.0,978dbcebbfbc3487df5f3dd97b4b2019cc9a89736c85625c7a11b0c874a15383
0,0,0.0,1,20.0,d72088abd466b9348d0b25b9dc4d9c8f4d1e7a9df80898a9e093f410832e18f6
0,0,0.0,0,13.0,b44c097a10d68762b04a68154574ae1028ab5c0fc11310e90bede80eae41be26
0,0,0.0,0,43.0,c9de76a0b8d1c48c9fda9e7a4dcf5e42e688c43d7f9022fdcd4156ded04a9d14
0,0,0.0,1,51.0,98d424f1ed3ebddf7b015dbf3d4dc80e4bd2acd7c1e261c60291d7b19e7a906a
0,0,0.0,0,53.0,8e73b8d7b2cbee5691ad1a98b7954c2977d78399792e403bd25eaef0de89613c
1,0,0.0,0,19.0,38e32bbcbfee52ff5d9d6cdbdc5a492ebb4348b41f093864e0950a7245d07492
0,0,0.0,0,57.0,dfa001e5ce7fe9266ed97509f35cdde955238e76d14eb4e0c3693abbeb37913e
0,0,0.0,0,19.0,4d884346c0e9fece0b9ff4f494b4c64e25aa4dc2a86ed1f0f3f580ff020368f5
0,0,1.0,1,35.0,08509ae562a2d8ff23a3d70a8dbe5de82b1d7dc0a8753438d2ff96389f908d7e
0,0,0.0,0,60.0,fbf5ecd60c6078f30ecb8bf89d1185f80c80f3c6a53723fd0c4118a4a7f69ee7
0,1,1.0,1,11.0,83974825d5faa1ac0fe18f6b6ecd6f447949a12dc419a5bfa32197eb72674679
0,0,0.0,1,15.0,05d9d7bf7eba23091de9a8fbd9df78c3d4ffc993fb2f412561f60a10550d43b7
0,1,1.0,0,23.0,e13f6acfec52cbf37d954e8df7de4cea57b96209b0ca833a0f7f3765cfa373c4
0,0,1.0,1,43.0,b523d1ccfefa6b948d86eb592643d58b6367f017623817f82075a6abebf0dc60
0,0,0.0,1,33.0,1243405398b820178e334a65ea1b56dbd2ae95ff86807c94ca2b8bbf9f05c7af
0,0,0.0,0,61.0,c4c004b8e3755ad51919f86927e676fb55a9120617731e2d44bde7ddd6d094be
0,0,0.0,1,49.0,435dedfa906e915732718ce3d9c6bb6299924664bfefd13246b86e9da3a9f9af
1,0,0.0,1,47.0,3ab9cfe3408f6c47ceb6bfa5352bf51bad7b6fea7ae3fcd8757c939d1f506352
1,0,0.0,1,17.0,c3d55ff1725d919677766d597d2f719ee26ed1b9296964803fcb966b95b86cb0
0,1,1.0,0,24.0,3292da200da54dcee08d7c47101c3308e14ebd2c2c1456701b547d12c1011761
0,0,0.0,0,61.0,d9b893ac78cb48a270834ff3d6a959ff6965f0c017c57efe9752e5b1f9fa19d9
1,1,1.0,1,17.0,c77bbb528a9cd7f2bd2201256c0788daec84abd64703beff0e28d60af14fc2ca
0,0,1.0,1,43.0,bd2d2b6ff52d58de47d5305f7c376b95a96c485fce102bca2138b8d10cb06b66
1,1,1.0,1,20.0,f2321299c4a53727531b330e24162ae572c65382653e87cbe68bdf50ea96f58b
0,0,0.0,0,58.0,81dbc2eba093b539f92efbfd8b72aab91423addf660923a4cd613ee5b30ed582
1,0,0.0,1,34.0,390baecfa8eb2c906330029ec69d48abac9fb460b30d2938d9f15b671e748008
0,0,1.0,1,49.0,7f367ab6179ff6de9e03f08c268268cf200c2e4e50bf389da70cdb88912c3ef2
0,0,0.0,0,49.0,4c1ff1ab47040ab208b4213d3c2856d6aea8aa03cc3acc0c664cc0f966a28749
1,0,0.0,1,37.0,fd8da7ba49133fcaefadb13f02db83ab6aa92c84f687259af639344bf3cb8769
1,1,1.0,1,49.0,0accd80c0fc1733758957417b410982dfe2a8d1b9800b75468360615a4e6d32a
0,1,1.0,1,38.0,fb5368e79231f7f7e4724f8c6d3b4c5315a9ee802150ecb8fc843026e98c4bde
0,0,0.0,0,20.0,64a80aa6a573152c7d73b1d0e4cb665b8dcf2153c55c67d9d6bb1da93045eb9e
1,1,1.0,1,38.0,46be714663d1a76a9d94b2affe5e0ee66671cb3d250cf592e6710de6e8f74121
0,0,0.0,0,30.0,9bcf795b9ba97dc0d8c7e7469c973134b0d8bf4a1659d672ada5b52689b0ef6c
0,1,1.0,0,43.0,58711d91f840fbafc4d40395aa2685ab63a89c8d437e566b68003cca7ca2512f
0,0,0.0,1,51.0,9bc37e1381191873064c8d4cd622f393512338e245d2a7f3342e815034e2dc17
0,0,1.0,1,37.0,3e65970d786159b0538d33ac5edafe0b6d5d53b07a2186cc09e156c0a44df45f
1,0,0.0,1,41.0,755bd50cbd1253f6fb204050779ce97c2eff62eab0a92a4cf5263d48f85f6e49
1,0,0.0,0,39.0,a171f8be215f10f8a8322cd068718a8ca84d7ca06508f3f82b4ebbfa79a33a26
0,0,0.0,0,12.0,a6de1abd6aa7b7730c626174b394f1572a26306d3fcff01fc6bde7b59a813e59
1,0,0.0,1,31.0,096b45cb5e11c1b004a91b95607aece5ecdba1c9a8142b924be4f2b5584f6e49
0,0,0.0,1,21.0,138d2563c355ce37a7049e284abbca019bb4011e1accefbdc86ad5c1e3f97cb3
0,0,0.0,0,15.0,a4272d3a56b4cef64ec2de3a21641a02cd8310179f366fa6e0664310124ed71d
0,0,0.0,1,49.0,b5fa241c17926f3eb81db3c749f5487c946fdec37b83653333fa989e0788413f
0,1,1.0,1,42.0,d311b394e8a9148dfb009541b7284a907e5a82cac0356bdd46ea008f8b10e4f4
0,0,0.0,1,32.0,d65368e74059e294314131def4784ecacd9cc23e51955ef54ecff4feb6d231f0
0,0,0.0,0,51.0,48c799e69890805fe24fc24c9dc67f2f2616bebbdb5b23ef580c4575bc5ed632
0,0,0.0,0,23.0,8a5198b24f7773926118c46fce254aa8d730c77b5ab433e0130136cae39e28b1
0,1,1.0,1,55.0,614e16e9a7bcf3d5594e1bed72db6d47b3d55158b8172d4fd3bff494aabf6de2
0,1,1.0,0,37.0,2faf064a43d448162f17a039d082f99fd8806b8e989df34e76eaddeb94da108b
0,0,1.0,1,53.0,60499ee2f4554d32ce23d1f01682bbe8ad1e7eb91e734a634f372a211a050b45
0,0,0.0,0,14.0,3fc2fb8e31c9c2260b2f84f55558b16a16f7a9a710bb419bced84489b38a1836
1,0,0.0,1,51.0,3bbf8e3516b5fc7137e51024822320d425a37f63ce5105578f39e27742119af7
0,1,1.0,0,57.0,c2ad2d20d946b93df5224e44916bbe1973d277bf18cf4b2c64fc888956c3cb87
0,0,0.0,1,22.0,92125e66e8e76629ef3d4e93f24b9b95764f15402aef5a70d7437ecfe0f035ac
1,0,0.0,1,54.0,9d31b93c526524f295deab9b885c7f061e6c01613d4ccfef4245eae2c1e33a41
0,1,1.0,1,48.0,545ecb4517d2cb229f9e5a94354c956c18b4c78d05043715bdd9733f40dbf86c
0,0,0.0,0,15.0,e115136ae339a3cc01d803d5045e7a219951ac1f44a23735276f00c3c1e081fc
0,0,0.0,1,51.0,9c6ee698eb3340d907f3d91dd71fb633526e0f2bde1b93b13e748ea3ab35e3a4
1,0,0.0,1,50.0,93fdf0118b46c6fd3d8014c28be46560b98deb549a0f5200e7031a521ca837be
0,0,0.0,0,50.0,50933ecff77dccdc38ca77082c01cdf93112f61e7e9a23139b24708d531cb06b
0,0,0.0,0,17.0,821dcfd9bdbe16228088ea64703e868ed0cebd9a9ab7e5bd811b1e6d4da2f318
0,0,0.0,0,48.0,5112c05776f2d7be7058a4d1ce34be52f904f841373bbc530cdf6ca076b95336
0,0,0.0,0,16.0,a4afd53aebbc557cc7c9603e997acfc6faa38a9f18ba04b5636a7f7d186c88b9
0,0,0.0,0,60.0,79d2a7dfffd16406fc42036a350eee6ca0fe2a9c9b788ff504663aadd7bd933c
0,0,0.0,0,9.0,c81fc4e2ebb997f3e20d70cadf50cbeefa01aa355a124a6f6acb574ef825746a
0,0,1.0,0,50.0,9a454806d73df52c5c2c4bdb0998f02cfb8eff1cfef5b4ddf92ef854ef21c92d
0,0,0.0,0,18.0,66f812a7f3ea6de520be4d658276bb7e80539ef391a0d5b682e8449475475c93
0,1,1.0,0,50.0,f0fcc363bfe3ff06d8ee8e31d653d89f847339c1fc8e7a9950838c7a4409b428
0,1,1.0,0,19.0,e467c862236c13285d641dde9990568ad3c275b72fa8c31016be5ae71e51b6f5
0,0,0.0,0,55.0,0b6a15141e1f0dc7f977a90c572d2869103146cd96778b5267884b84b64a54de
0,0,0.0,0,39.0,39b5c84a11fc92e1d66217721928d457cb6ba50c44fc724bf782d4d6951b0b75
0,0,0.0,0,59.0,dc6922b7108645e613efdc03e559dfb3f4d41ed33d190594f84fddf2c580403b
1,1,1.0,1,47.0,ea39a8b684cfe11358afbd791136276e100566823107b5670211b48f52518eef
0,1,1.0,1,14.0,043ef2af91e3eb8cc895ff5ad97babc8cee3d1d6cdfc3ce3a156a42eb3aeecc5
0,0,0.0,0,54.0,3fd261ea6402afd766423b4635a87942e968cefbdb03fe7af67c12c0b2ce6b11
0,0,0.0,0,54.0,887a645a9ead72738a4682f61ff03df85168cca5c2032d69d37a1b5990fdea3c
1,0,0.0,0,14.0,26133a1677d254fc5125d2dfe808c7294915b5e994090f46082445156bded48a
0,0,0.0,0,13.0,419c02f0436888ed916c399891bbfab3c40d80770f58c88a02153f28c81c3f38
0,1,1.0,1,41.0,a278b88ea682350dc2bde2f971bcf4315dcb387ef67e34d877d9e1146a37f1a5
0,1,1.0,1,46.0,4118afea196c30016cc4a69a2e4fbab2bd9a05fd0b413d4b96e044af73a4d08e
0,0,1.0,1,47.0,13c8cf28ce799f1c2f34b7eec91e7b1f2d1fed55972bce9fe7835c355681805a
1,0,0.0,1,48.0,81bc335c05859a3575d6792099c892e5b666fbc6674a62a7c622003ebac61ace
0,0,1.0,1,47.0,50b17e2604310fbf723bdfe5f3c890cb352943d97574bda99fa15c6f4acdf575
0,0,1.0,1,28.0,dcc293dad466da9dc8c4a74aef0f4213ca5f53932d33e7bc5f1461323654af74
0,0,0.0,0,13.0,2a41a285b4b5c181f04136126ef8494c35377214bbe45da7874dd591ad26d92a
0,0,0.0,0,51.0,7b7d854a7645c7ff099d6cb1840743df5c09d97a43beb5d7dd89b88103d4b7df
0,0,0.0,0,50.0,9be9aa1852ca9f5387f163bdd9853206095abb6f2a4ca3173b01481b3a17f4c2
0,0,0.0,0,22.0,9c42b70f7ddd3016cfd0b8021fc4de6c755004e9d755e1c7841b98115867ab4c
0,0,0.0,0,6.0,47d67ba4172f73c30c1ae54124983ad0ae50f4dabff2c7460aec1c668f584557
0,0,0.0,0,55.0,fb8193fdc35dd6b86beea6a56896e8eec239d0744d2f614769d4d843a7229d8e
0,0,1.0,1,36.0,21933471129638a4744df74dec2e4db9e3f937e8972ed3df596522135b628f44
1,0,0.0,1,13.0,fd17cfa028f80bc841542833bcaefaabe7644cce2ff11142df7518ca9dd34472
1,1,1.0,1,27.0,9492b265cdc40a8cda3b79354cb52f85f532e159782c0ed152ade5ef49a3eb88
0,1,1.0,0,53.0,05b21c7524977a588bff5a18ab0f4fa956cb86f3437e8c4d1a90ab45083fa728
0,0,0.0,0,5.0,3a9428ea7e617dfda566c44d8f1c152d67422889a7b99831764a34867b8bcd2d
0,0,1.0,1,52.0,2e5d89a8b6f3108a12358464af03bf170468ea740f2781ef1dfa6a7acc1591cd
0,0,1.0,1,45.0,cbde102e60d60032107af0cc55f583248000bc2528b8dde0de1affa6a06d9169
0,0,0.0,1,44.0,35cffc59cfb9522b60fa511db4722546dcda6b5863a62d0cc843974d6b233424
0,0,0.0,0,12.0,56beb8dd79de69d1f3596bb9026e706a003bb59b5136817f3860ac617b2dc091
1,0,0.0,1,47.0,c402a6a64edf6509c66601663c96fb02d036c35e45dba24df5812cfb2d02f53c
0,0,0.0,0,26.0,80d7f3e1180219d21147db962a1d4e41a30dc09eacd650f4f17f3f4aa4ee009b
0,0,0.0,0,20.0,c40e4aecf69dbc0611cbc7f650e4284d3c72ff35d16ed5a13165b0623a24e928
0,0,1.0,0,17.0,b6989c4788190b7e56ff475c81324d514e0be165264f5fdf8134450bc035729c
0,0,0.0,1,50.0,f81654c4bc9a9c9c2580df44e5b8f130bc41c27a44d80ab49140e2b4f75ab8c8
